PortfolioName,AssetTicker,Weight
CHF Moderate ex-HFs ex-RAs,FRUS1GR,0.080222
CHF Moderate ex-HFs ex-RAs,FRUS1VA,0.080222
CHF Moderate ex-HFs ex-RAs,MSEMKF$,0.063333
CHF Moderate ex-HFs ex-RAs,PRIVATE_CREDIT,0.044444
CHF Moderate ex-HFs ex-RAs,FRUSS2L,0.033778
CHF Moderate ex-HFs ex-RAs,PE_BUYOUT,0.030556
CHF Moderate ex-HFs ex-RAs,MSJPANL,0.029556
CHF Moderate ex-HFs ex-RAs,MSPXJPL,0.029556
CHF Moderate ex-HFs ex-RAs,MSUTDKL,0.021111
CHF Moderate ex-HFs ex-RAs,PE_GROWTH,0.016667
CHF Moderate ex-HFs ex-RAs,PE_VENTURE,0.008333
CHF Moderate Full ex-RAs,LHTRYIN,0.34
CHF Moderate Full ex-RAs,LHYIELD,0.09
CHF Moderate Full ex-RAs,MSEXUKL,0.076
CHF Moderate Full ex-RAs,FRUS1GR,0.0722
CHF Moderate Full ex-RAs,FRUS1VA,0.0722
CHF Moderate Full ex-RAs,MSEMKF$,0.057
CHF Moderate Full ex-RAs,CSTLNSH,0.04
CHF Moderate Full ex-RAs,PRIVATE_CREDIT,0.04
CHF Moderate Full ex-RAs,CSTEVDH,0.035
CHF Moderate Full ex-RAs,FRUSS2L,0.0304
CHF Moderate Full ex-RAs,PE_BUYOUT,0.0275
CHF Moderate Full ex-RAs,MSJPANL,0.0266
CHF Moderate Full ex-RAs,MSPXJPL,0.0266
CHF Moderate Full ex-RAs,CSFBMTT,0.025
CHF Moderate Full ex-RAs,MSUTDKL,0.019
CHF Moderate Full ex-RAs,PE_GROWTH,0.015
CHF Moderate Full ex-RAs,PE_VENTURE,0.0075
CHF ModAgg Full,LHTRYIN,0.25
CHF ModAgg Full,MSEXUKL,0.094
CHF ModAgg Full,FRUS1GR,0.0893
CHF ModAgg Full,FRUS1VA,0.0893
CHF ModAgg Full,LHYIELD,0.08
CHF ModAgg Full,MSEMKF$,0.0705
CHF ModAgg Full,CSTLNSH,0.044
CHF ModAgg Full,CSTEVDH,0.0385
CHF ModAgg Full,FRUSS2L,0.0376
CHF ModAgg Full,PE_BUYOUT,0.033
CHF ModAgg Full,MSJPANL,0.0329
CHF ModAgg Full,MSPXJPL,0.0329
CHF ModAgg Full,CSFBMTT,0.0275
CHF ModAgg Full,MSUTDKL,0.0235
CHF ModAgg Full,PE_GROWTH,0.018
CHF ModAgg Full,PRIVATE_CREDIT,0.018
CHF ModAgg Full,PA_REAL_ESTATE,0.012
CHF ModAgg Full,PE_VENTURE,0.009
CHF ModAgg Core,LHTRYIN,0.274723
CHF ModAgg Core,MSEXUKL,0.103297
CHF ModAgg Core,FRUS1GR,0.098132
CHF ModAgg Core,FRUS1VA,0.098132
CHF ModAgg Core,LHYIELD,0.087912
CHF ModAgg Core,MSEMKF$,0.077473
CHF ModAgg Core,CSTLNSH,0.048352
CHF ModAgg Core,CSTEVDH,0.042308
CHF ModAgg Core,FRUSS2L,0.041319
CHF ModAgg Core,MSJPANL,0.036154
CHF ModAgg Core,MSPXJPL,0.036154
CHF ModAgg Core,CSFBMTT,0.03022
CHF ModAgg Core,MSUTDKL,0.025824
CHF ModAgg ex-Alts,LHTRYIN,0.3125
CHF ModAgg ex-Alts,MSEXUKL,0.1175
CHF ModAgg ex-Alts,FRUS1GR,0.111625
CHF ModAgg ex-Alts,FRUS1VA,0.111625
CHF ModAgg ex-Alts,LHYIELD,0.1
CHF ModAgg ex-Alts,MSEMKF$,0.088125
CHF ModAgg ex-Alts,FRUSS2L,0.047
CHF ModAgg ex-Alts,MSJPANL,0.041125
CHF ModAgg ex-Alts,MSPXJPL,0.041125
CHF ModAgg ex-Alts,MSUTDKL,0.029375
CHF ModAgg ex-HFs,LHTRYIN,0.2809
CHF ModAgg ex-HFs,MSEXUKL,0.105618
CHF ModAgg ex-HFs,FRUS1GR,0.100337
CHF ModAgg ex-HFs,FRUS1VA,0.100337
CHF ModAgg ex-HFs,LHYIELD,0.089888
CHF ModAgg ex-HFs,MSEMKF$,0.079213
CHF ModAgg ex-HFs,FRUSS2L,0.042247
CHF ModAgg ex-HFs,PE_BUYOUT,0.037079
CHF ModAgg ex-HFs,MSJPANL,0.036966
CHF ModAgg ex-HFs,MSPXJPL,0.036966
CHF ModAgg ex-HFs,MSUTDKL,0.026404
CHF ModAgg ex-HFs,PE_GROWTH,0.020225
CHF ModAgg ex-HFs,PRIVATE_CREDIT,0.020225
CHF ModAgg ex-HFs,PA_REAL_ESTATE,0.013483
CHF ModAgg ex-HFs,PE_VENTURE,0.010112
CHF ModAgg ex-HFs ex-RAs,LHTRYIN,0.2809
CHF ModAgg ex-HFs ex-RAs,MSEXUKL,0.105618
CHF ModAgg ex-HFs ex-RAs,FRUS1GR,0.100337
CHF ModAgg ex-HFs ex-RAs,FRUS1VA,0.100337
CHF ModAgg ex-HFs ex-RAs,LHYIELD,0.089888
CHF ModAgg ex-HFs ex-RAs,MSEMKF$,0.079213
CHF ModAgg ex-HFs ex-RAs,FRUSS2L,0.042247
CHF ModAgg ex-HFs ex-RAs,PE_BUYOUT,0.037079
CHF ModAgg ex-HFs ex-RAs,MSJPANL,0.036966
CHF ModAgg ex-HFs ex-RAs,MSPXJPL,0.036966
CHF ModAgg ex-HFs ex-RAs,PRIVATE_CREDIT,0.033708
CHF ModAgg ex-HFs ex-RAs,MSUTDKL,0.026404
CHF ModAgg ex-HFs ex-RAs,PE_GROWTH,0.020225
CHF ModAgg ex-HFs ex-RAs,PE_VENTURE,0.010112
CHF ModAgg Full ex-RAs,LHTRYIN,0.25
CHF ModAgg Full ex-RAs,MSEXUKL,0.094
CHF ModAgg Full ex-RAs,FRUS1GR,0.0893
CHF ModAgg Full ex-RAs,FRUS1VA,0.0893
CHF ModAgg Full ex-RAs,LHYIELD,0.08
CHF ModAgg Full ex-RAs,MSEMKF$,0.0705
CHF ModAgg Full ex-RAs,CSTLNSH,0.044
CHF ModAgg Full ex-RAs,CSTEVDH,0.0385
CHF ModAgg Full ex-RAs,FRUSS2L,0.0376
CHF ModAgg Full ex-RAs,PE_BUYOUT,0.033
CHF ModAgg Full ex-RAs,MSJPANL,0.0329
CHF ModAgg Full ex-RAs,MSPXJPL,0.0329
CHF ModAgg Full ex-RAs,PRIVATE_CREDIT,0.03
CHF ModAgg Full ex-RAs,CSFBMTT,0.0275
CHF ModAgg Full ex-RAs,MSUTDKL,0.0235
CHF ModAgg Full ex-RAs,PE_GROWTH,0.018
CHF ModAgg Full ex-RAs,PE_VENTURE,0.009
CHF Agg Full,LHTRYIN,0.16
CHF Agg Full,MSEXUKL,0.114
CHF Agg Full,FRUS1GR,0.1083
CHF Agg Full,FRUS1VA,0.1083
CHF Agg Full,MSEMKF$,0.0855
CHF Agg Full,LHYIELD,0.07
CHF Agg Full,FRUSS2L,0.0456
CHF Agg Full,CSTLNSH,0.044
CHF Agg Full,MSJPANL,0.0399
CHF Agg Full,MSPXJPL,0.0399
CHF Agg Full,CSTEVDH,0.0385
CHF Agg Full,PE_BUYOUT,0.033
CHF Agg Full,MSUTDKL,0.0285
CHF Agg Full,CSFBMTT,0.0275
CHF Agg Full,PE_GROWTH,0.018
CHF Agg Full,PRIVATE_CREDIT,0.018
CHF Agg Full,PA_REAL_ESTATE,0.012
CHF Agg Full,PE_VENTURE,0.009
CHF Agg Core,LHTRYIN,0.175823
CHF Agg Core,MSEXUKL,0.125275
CHF Agg Core,FRUS1GR,0.119011
CHF Agg Core,FRUS1VA,0.119011
CHF Agg Core,MSEMKF$,0.093956
CHF Agg Core,LHYIELD,0.076923
CHF Agg Core,FRUSS2L,0.05011
CHF Agg Core,CSTLNSH,0.048352
CHF Agg Core,MSJPANL,0.043846
CHF Agg Core,MSPXJPL,0.043846
CHF Agg Core,CSTEVDH,0.042308
CHF Agg Core,MSUTDKL,0.031319
CHF Agg Core,CSFBMTT,0.03022
CHF Agg ex-Alts,LHTRYIN,0.2
CHF Agg ex-Alts,MSEXUKL,0.1425
CHF Agg ex-Alts,FRUS1GR,0.135375
CHF Agg ex-Alts,FRUS1VA,0.135375
CHF Agg ex-Alts,MSEMKF$,0.106875
CHF Agg ex-Alts,LHYIELD,0.0875
CHF Agg ex-Alts,FRUSS2L,0.057
CHF Agg ex-Alts,MSJPANL,0.049875
CHF Agg ex-Alts,MSPXJPL,0.049875
CHF Agg ex-Alts,MSUTDKL,0.035625
CHF Agg ex-HFs,LHTRYIN,0.179777
CHF Agg ex-HFs,MSEXUKL,0.12809
CHF Agg ex-HFs,FRUS1GR,0.121685
CHF Agg ex-HFs,FRUS1VA,0.121685
CHF Agg ex-HFs,MSEMKF$,0.096067
CHF Agg ex-HFs,LHYIELD,0.078652
CHF Agg ex-HFs,FRUSS2L,0.051236
CHF Agg ex-HFs,MSJPANL,0.044831
CHF Agg ex-HFs,MSPXJPL,0.044831
CHF Agg ex-HFs,PE_BUYOUT,0.037079
CHF Agg ex-HFs,MSUTDKL,0.032022
CHF Agg ex-HFs,PE_GROWTH,0.020225
CHF Agg ex-HFs,PRIVATE_CREDIT,0.020225
CHF Agg ex-HFs,PA_REAL_ESTATE,0.013483
CHF Agg ex-HFs,PE_VENTURE,0.010112
CHF Agg ex-HFs ex-RAs,LHTRYIN,0.179777
CHF Agg ex-HFs ex-RAs,MSEXUKL,0.12809
CHF Agg ex-HFs ex-RAs,FRUS1GR,0.121685
CHF Agg ex-HFs ex-RAs,FRUS1VA,0.121685
CHF Agg ex-HFs ex-RAs,MSEMKF$,0.096067
CHF Agg ex-HFs ex-RAs,LHYIELD,0.078652
CHF Agg ex-HFs ex-RAs,FRUSS2L,0.051236
CHF Agg ex-HFs ex-RAs,MSJPANL,0.044831
CHF Agg ex-HFs ex-RAs,MSPXJPL,0.044831
CHF Agg ex-HFs ex-RAs,PE_BUYOUT,0.037079
CHF Agg ex-HFs ex-RAs,PRIVATE_CREDIT,0.033708
CHF Agg ex-HFs ex-RAs,MSUTDKL,0.032022
CHF Agg ex-HFs ex-RAs,PE_GROWTH,0.020225
CHF Agg ex-HFs ex-RAs,PE_VENTURE,0.010112
CHF Agg Full ex-RAs,LHTRYIN,0.16
CHF Agg Full ex-RAs,MSEXUKL,0.114
CHF Agg Full ex-RAs,FRUS1GR,0.1083
CHF Agg Full ex-RAs,FRUS1VA,0.1083
CHF Agg Full ex-RAs,MSEMKF$,0.0855
CHF Agg Full ex-RAs,LHYIELD,0.07
CHF Agg Full ex-RAs,FRUSS2L,0.0456
CHF Agg Full ex-RAs,CSTLNSH,0.044
CHF Agg Full ex-RAs,MSJPANL,0.0399
CHF Agg Full ex-RAs,MSPXJPL,0.0399
CHF Agg Full ex-RAs,CSTEVDH,0.0385
CHF Agg Full ex-RAs,PE_BUYOUT,0.033
CHF Agg Full ex-RAs,PRIVATE_CREDIT,0.03
CHF Agg Full ex-RAs,MSUTDKL,0.0285
CHF Agg Full ex-RAs,CSFBMTT,0.0275
CHF Agg Full ex-RAs,PE_GROWTH,0.018
CHF Agg Full ex-RAs,PE_VENTURE,0.009
CHF Higher Risk Full,MSEXUKL,0.136
CHF Higher Risk Full,FRUS1GR,0.1292
CHF Higher Risk Full,FRUS1VA,0.1292
CHF Higher Risk Full,MSEMKF$,0.102
CHF Higher Risk Full,LHTRYIN,0.08
CHF Higher Risk Full,FRUSS2L,0.0544
CHF Higher Risk Full,LHYIELD,0.05
CHF Higher Risk Full,MSJPANL,0.0476
CHF Higher Risk Full,MSPXJPL,0.0476
CHF Higher Risk Full,CSTLNSH,0.04
CHF Higher Risk Full,CSTEVDH,0.035
CHF Higher Risk Full,MSUTDKL,0.034
CHF Higher Risk Full,PE_BUYOUT,0.033
CHF Higher Risk Full,CSFBMTT,0.025
CHF Higher Risk Full,PE_GROWTH,0.018
CHF Higher Risk Full,PRIVATE_CREDIT,0.018
CHF Higher Risk Full,PA_REAL_ESTATE,0.012
CHF Higher Risk Full,PE_VENTURE,0.009
CHF Higher Risk Core,MSEXUKL,0.149449
CHF Higher Risk Core,FRUS1GR,0.141978
CHF Higher Risk Core,FRUS1VA,0.141978
CHF Higher Risk Core,MSEMKF$,0.112088
CHF Higher Risk Core,LHTRYIN,0.087912
CHF Higher Risk Core,FRUSS2L,0.05978
CHF Higher Risk Core,LHYIELD,0.054945
CHF Higher Risk Core,MSJPANL,0.052308
CHF Higher Risk Core,MSPXJPL,0.052308
CHF Higher Risk Core,CSTLNSH,0.043956
CHF Higher Risk Core,CSTEVDH,0.038462
CHF Higher Risk Core,MSUTDKL,0.037363
CHF Higher Risk Core,CSFBMTT,0.027473
CHF Higher Risk ex-Alts,MSEXUKL,0.167904
CHF Higher Risk ex-Alts,FRUS1GR,0.159506
CHF Higher Risk ex-Alts,FRUS1VA,0.159506
CHF Higher Risk ex-Alts,MSEMKF$,0.125926
CHF Higher Risk ex-Alts,LHTRYIN,0.098765
CHF Higher Risk ex-Alts,FRUSS2L,0.06716
CHF Higher Risk ex-Alts,LHYIELD,0.061728
CHF Higher Risk ex-Alts,MSJPANL,0.058765
CHF Higher Risk ex-Alts,MSPXJPL,0.058765
CHF Higher Risk ex-Alts,MSUTDKL,0.041975
CHF Higher Risk ex-HFs,MSEXUKL,0.15111
CHF Higher Risk ex-HFs,FRUS1GR,0.143556
CHF Higher Risk ex-HFs,FRUS1VA,0.143556
CHF Higher Risk ex-HFs,MSEMKF$,0.113333
CHF Higher Risk ex-HFs,LHTRYIN,0.088889
CHF Higher Risk ex-HFs,FRUSS2L,0.060444
CHF Higher Risk ex-HFs,LHYIELD,0.055556
CHF Higher Risk ex-HFs,MSJPANL,0.052889
CHF Higher Risk ex-HFs,MSPXJPL,0.052889
CHF Higher Risk ex-HFs,MSUTDKL,0.037778
CHF Higher Risk ex-HFs,PE_BUYOUT,0.036667
CHF Higher Risk ex-HFs,PE_GROWTH,0.02
CHF Higher Risk ex-HFs,PRIVATE_CREDIT,0.02
CHF Higher Risk ex-HFs,PA_REAL_ESTATE,0.013333
CHF Higher Risk ex-HFs,PE_VENTURE,0.01
CHF Higher Risk ex-HFs ex-RAs,MSEXUKL,0.15111
CHF Higher Risk ex-HFs ex-RAs,FRUS1GR,0.143556
CHF Higher Risk ex-HFs ex-RAs,FRUS1VA,0.143556
CHF Higher Risk ex-HFs ex-RAs,MSEMKF$,0.113333
CHF Higher Risk ex-HFs ex-RAs,LHTRYIN,0.088889
CHF Higher Risk ex-HFs ex-RAs,FRUSS2L,0.060444
CHF Higher Risk ex-HFs ex-RAs,LHYIELD,0.055556
CHF Higher Risk ex-HFs ex-RAs,MSJPANL,0.052889
CHF Higher Risk ex-HFs ex-RAs,MSPXJPL,0.052889
CHF Higher Risk ex-HFs ex-RAs,MSUTDKL,0.037778
CHF Higher Risk ex-HFs ex-RAs,PE_BUYOUT,0.036667
CHF Higher Risk ex-HFs ex-RAs,PRIVATE_CREDIT,0.033333
CHF Higher Risk ex-HFs ex-RAs,PE_GROWTH,0.02
CHF Higher Risk ex-HFs ex-RAs,PE_VENTURE,0.01
CHF Higher Risk Full ex-RAs,MSEXUKL,0.136
CHF Higher Risk Full ex-RAs,FRUS1GR,0.1292
CHF Higher Risk Full ex-RAs,FRUS1VA,0.1292
CHF Higher Risk Full ex-RAs,MSEMKF$,0.102
CHF Higher Risk Full ex-RAs,LHTRYIN,0.08
CHF Higher Risk Full ex-RAs,FRUSS2L,0.0544
CHF Higher Risk Full ex-RAs,LHYIELD,0.05
CHF Higher Risk Full ex-RAs,MSJPANL,0.0476
CHF Higher Risk Full ex-RAs,MSPXJPL,0.0476
CHF Higher Risk Full ex-RAs,CSTLNSH,0.04
CHF Higher Risk Full ex-RAs,CSTEVDH,0.035
CHF Higher Risk Full ex-RAs,MSUTDKL,0.034
CHF Higher Risk Full ex-RAs,PE_BUYOUT,0.033
CHF Higher Risk Full ex-RAs,PRIVATE_CREDIT,0.03
CHF Higher Risk Full ex-RAs,CSFBMTT,0.025
CHF Higher Risk Full ex-RAs,PE_GROWTH,0.018
CHF Higher Risk Full ex-RAs,PE_VENTURE,0.009
CHF All Equity,MSEXUKL,0.2
CHF All Equity,FRUS1GR,0.19
CHF All Equity,FRUS1VA,0.19
CHF All Equity,MSEMKF$,0.15
CHF All Equity,FRUSS2L,0.08
CHF All Equity,MSJPANL,0.07
CHF All Equity,MSPXJPL,0.07
CHF All Equity,MSUTDKL,0.05
EUR LowVol Full,LHTRYIN,0.62
EUR LowVol Full,LHYIELD,0.1
EUR LowVol Full,MSEXUKL,0.0384
EUR LowVol Full,CSTLNSH,0.028
EUR LowVol Full,FRUS1GR,0.0272
EUR LowVol Full,FRUS1VA,0.0272
EUR LowVol Full,CSTEVDH,0.0245
EUR LowVol Full,MSEMKF$,0.024
EUR LowVol Full,CSFBMTT,0.0175
EUR LowVol Full,PE_BUYOUT,0.0165
EUR LowVol Full,FRUSS2L,0.0128
EUR LowVol Full,PRIVATE_CREDIT,0.012
EUR LowVol Full,MSJPANL,0.0112
EUR LowVol Full,MSPXJPL,0.0112
EUR LowVol Full,PE_GROWTH,0.009
EUR LowVol Full,MSUTDKL,0.008
EUR LowVol Full,PA_REAL_ESTATE,0.008
EUR LowVol Full,PE_VENTURE,0.0045
EUR LowVol Core,LHTRYIN,0.652632
EUR LowVol Core,LHYIELD,0.105263
EUR LowVol Core,MSEXUKL,0.040421
EUR LowVol Core,CSTLNSH,0.029474
EUR LowVol Core,FRUS1GR,0.028632
EUR LowVol Core,FRUS1VA,0.028632
EUR LowVol Core,CSTEVDH,0.025789
EUR LowVol Core,MSEMKF$,0.025263
EUR LowVol Core,CSFBMTT,0.018421
EUR LowVol Core,FRUSS2L,0.013474
EUR LowVol Core,MSJPANL,0.011789
EUR LowVol Core,MSPXJPL,0.011789
EUR LowVol Core,MSUTDKL,0.008421
EUR LowVol ex-Alts,LHTRYIN,0.704547
EUR LowVol ex-Alts,LHYIELD,0.113636
EUR LowVol ex-Alts,MSEXUKL,0.043636
EUR LowVol ex-Alts,FRUS1GR,0.030909
EUR LowVol ex-Alts,FRUS1VA,0.030909
EUR LowVol ex-Alts,MSEMKF$,0.027273
EUR LowVol ex-Alts,FRUSS2L,0.014545
EUR LowVol ex-Alts,MSJPANL,0.012727
EUR LowVol ex-Alts,MSPXJPL,0.012727
EUR LowVol ex-Alts,MSUTDKL,0.009091
EUR LowVol ex-HFs,LHTRYIN,0.666669
EUR LowVol ex-HFs,LHYIELD,0.107527
EUR LowVol ex-HFs,MSEXUKL,0.04129
EUR LowVol ex-HFs,FRUS1GR,0.029247
EUR LowVol ex-HFs,FRUS1VA,0.029247
EUR LowVol ex-HFs,MSEMKF$,0.025806
EUR LowVol ex-HFs,PE_BUYOUT,0.017742
EUR LowVol ex-HFs,FRUSS2L,0.013763
EUR LowVol ex-HFs,PRIVATE_CREDIT,0.012903
EUR LowVol ex-HFs,MSJPANL,0.012043
EUR LowVol ex-HFs,MSPXJPL,0.012043
EUR LowVol ex-HFs,PE_GROWTH,0.009677
EUR LowVol ex-HFs,MSUTDKL,0.008602
EUR LowVol ex-HFs,PA_REAL_ESTATE,0.008602
EUR LowVol ex-HFs,PE_VENTURE,0.004839
EUR LowVol ex-HFs ex-RAs,LHTRYIN,0.666669
EUR LowVol ex-HFs ex-RAs,LHYIELD,0.107527
EUR LowVol ex-HFs ex-RAs,MSEXUKL,0.04129
EUR LowVol ex-HFs ex-RAs,FRUS1GR,0.029247
EUR LowVol ex-HFs ex-RAs,FRUS1VA,0.029247
EUR LowVol ex-HFs ex-RAs,MSEMKF$,0.025806
EUR LowVol ex-HFs ex-RAs,PRIVATE_CREDIT,0.021505
EUR LowVol ex-HFs ex-RAs,PE_BUYOUT,0.017742
EUR LowVol ex-HFs ex-RAs,FRUSS2L,0.013763
EUR LowVol ex-HFs ex-RAs,MSJPANL,0.012043
EUR LowVol ex-HFs ex-RAs,MSPXJPL,0.012043
EUR LowVol ex-HFs ex-RAs,PE_GROWTH,0.009677
EUR LowVol ex-HFs ex-RAs,MSUTDKL,0.008602
EUR LowVol ex-HFs ex-RAs,PE_VENTURE,0.004839
EUR LowVol Full ex-RAs,LHTRYIN,0.62
EUR LowVol Full ex-RAs,LHYIELD,0.1
EUR LowVol Full ex-RAs,MSEXUKL,0.0384
EUR LowVol Full ex-RAs,CSTLNSH,0.028
EUR LowVol Full ex-RAs,FRUS1GR,0.0272
EUR LowVol Full ex-RAs,FRUS1VA,0.0272
EUR LowVol Full ex-RAs,CSTEVDH,0.0245
EUR LowVol Full ex-RAs,MSEMKF$,0.024
EUR LowVol Full ex-RAs,PRIVATE_CREDIT,0.02
EUR LowVol Full ex-RAs,CSFBMTT,0.0175
EUR LowVol Full ex-RAs,PE_BUYOUT,0.0165
EUR LowVol Full ex-RAs,FRUSS2L,0.0128
EUR LowVol Full ex-RAs,MSJPANL,0.0112
EUR LowVol Full ex-RAs,MSPXJPL,0.0112
EUR LowVol Full ex-RAs,PE_GROWTH,0.009
EUR LowVol Full ex-RAs,MSUTDKL,0.008
EUR LowVol Full ex-RAs,PE_VENTURE,0.0045
EUR Conservative Full,LHTRYIN,0.5
EUR Conservative Full,LHYIELD,0.1
EUR Conservative Full,MSEXUKL,0.0576
EUR Conservative Full,FRUS1GR,0.0408
EUR Conservative Full,FRUS1VA,0.0408
EUR Conservative Full,MSEMKF$,0.036
EUR Conservative Full,CSTLNSH,0.036
EUR Conservative Full,CSTEVDH,0.0315
EUR Conservative Full,CSFBMTT,0.0225
EUR Conservative Full,PE_BUYOUT,0.022
EUR Conservative Full,FRUSS2L,0.0192
EUR Conservative Full,PRIVATE_CREDIT,0.018
EUR Conservative Full,MSJPANL,0.0168
EUR Conservative Full,MSPXJPL,0.0168
EUR Conservative Full,MSUTDKL,0.012
EUR Conservative Full,PE_GROWTH,0.012
EUR Conservative Full,PA_REAL_ESTATE,0.012
EUR Conservative Full,PE_VENTURE,0.006
EUR Conservative Core,LHTRYIN,0.537633
EUR Conservative Core,LHYIELD,0.107527
EUR Conservative Core,MSEXUKL,0.061935
EUR Conservative Core,FRUS1GR,0.043871
EUR Conservative Core,FRUS1VA,0.043871
EUR Conservative Core,MSEMKF$,0.03871
EUR Conservative Core,CSTLNSH,0.03871
EUR Conservative Core,CSTEVDH,0.033871
EUR Conservative Core,CSFBMTT,0.024194
EUR Conservative Core,FRUSS2L,0.020645
EUR Conservative Core,MSJPANL,0.018065
EUR Conservative Core,MSPXJPL,0.018065
EUR Conservative Core,MSUTDKL,0.012903
EUR Conservative ex-Alts,LHTRYIN,0.595239
EUR Conservative ex-Alts,LHYIELD,0.119048
EUR Conservative ex-Alts,MSEXUKL,0.068571
EUR Conservative ex-Alts,FRUS1GR,0.048571
EUR Conservative ex-Alts,FRUS1VA,0.048571
EUR Conservative ex-Alts,MSEMKF$,0.042857
EUR Conservative ex-Alts,FRUSS2L,0.022857
EUR Conservative ex-Alts,MSJPANL,0.02
EUR Conservative ex-Alts,MSPXJPL,0.02
EUR Conservative ex-Alts,MSUTDKL,0.014286
EUR Conservative ex-HFs,LHTRYIN,0.54945
EUR Conservative ex-HFs,LHYIELD,0.10989
EUR Conservative ex-HFs,MSEXUKL,0.063297
EUR Conservative ex-HFs,FRUS1GR,0.044835
EUR Conservative ex-HFs,FRUS1VA,0.044835
EUR Conservative ex-HFs,MSEMKF$,0.03956
EUR Conservative ex-HFs,PE_BUYOUT,0.024176
EUR Conservative ex-HFs,FRUSS2L,0.021099
EUR Conservative ex-HFs,PRIVATE_CREDIT,0.01978
EUR Conservative ex-HFs,MSJPANL,0.018462
EUR Conservative ex-HFs,MSPXJPL,0.018462
EUR Conservative ex-HFs,MSUTDKL,0.013187
EUR Conservative ex-HFs,PE_GROWTH,0.013187
EUR Conservative ex-HFs,PA_REAL_ESTATE,0.013187
EUR Conservative ex-HFs,PE_VENTURE,0.006593
EUR Conservative ex-HFs ex-RAs,LHTRYIN,0.54945
EUR Conservative ex-HFs ex-RAs,LHYIELD,0.10989
EUR Conservative ex-HFs ex-RAs,MSEXUKL,0.063297
EUR Conservative ex-HFs ex-RAs,FRUS1GR,0.044835
EUR Conservative ex-HFs ex-RAs,FRUS1VA,0.044835
EUR Conservative ex-HFs ex-RAs,MSEMKF$,0.03956
EUR Conservative ex-HFs ex-RAs,PRIVATE_CREDIT,0.032967
EUR Conservative ex-HFs ex-RAs,PE_BUYOUT,0.024176
EUR Conservative ex-HFs ex-RAs,FRUSS2L,0.021099
EUR Conservative ex-HFs ex-RAs,MSJPANL,0.018462
EUR Conservative ex-HFs ex-RAs,MSPXJPL,0.018462
EUR Conservative ex-HFs ex-RAs,MSUTDKL,0.013187
EUR Conservative ex-HFs ex-RAs,PE_GROWTH,0.013187
EUR Conservative ex-HFs ex-RAs,PE_VENTURE,0.006593
EUR Conservative Full ex-RAs,LHTRYIN,0.5
EUR Conservative Full ex-RAs,LHYIELD,0.1
EUR Conservative Full ex-RAs,MSEXUKL,0.0576
EUR Conservative Full ex-RAs,FRUS1GR,0.0408
EUR Conservative Full ex-RAs,FRUS1VA,0.0408
EUR Conservative Full ex-RAs,MSEMKF$,0.036
EUR Conservative Full ex-RAs,CSTLNSH,0.036
EUR Conservative Full ex-RAs,CSTEVDH,0.0315
EUR Conservative Full ex-RAs,PRIVATE_CREDIT,0.03
EUR Conservative Full ex-RAs,CSFBMTT,0.0225
EUR Conservative Full ex-RAs,PE_BUYOUT,0.022
EUR Conservative Full ex-RAs,FRUSS2L,0.0192
EUR Conservative Full ex-RAs,MSJPANL,0.0168
EUR Conservative Full ex-RAs,MSPXJPL,0.0168
EUR Conservative Full ex-RAs,MSUTDKL,0.012
EUR Conservative Full ex-RAs,PE_GROWTH,0.012
EUR Conservative Full ex-RAs,PE_VENTURE,0.006
EUR ConsMod Full,LHTRYIN,0.4
EUR ConsMod Full,LHYIELD,0.09
EUR ConsMod Full,MSEXUKL,0.0768
EUR ConsMod Full,FRUS1GR,0.0544
EUR ConsMod Full,FRUS1VA,0.0544
EUR ConsMod Full,MSEMKF$,0.048
EUR ConsMod Full,CSTLNSH,0.04
EUR ConsMod Full,CSTEVDH,0.035
EUR ConsMod Full,PE_BUYOUT,0.0275
EUR ConsMod Full,FRUSS2L,0.0256
EUR ConsMod Full,CSFBMTT,0.025
EUR ConsMod Full,PRIVATE_CREDIT,0.024
EUR ConsMod Full,MSJPANL,0.0224
EUR ConsMod Full,MSPXJPL,0.0224
EUR ConsMod Full,MSUTDKL,0.016
EUR ConsMod Full,PA_REAL_ESTATE,0.016
EUR ConsMod Full,PE_GROWTH,0.015
EUR ConsMod Full,PE_VENTURE,0.0075
EUR ConsMod Core,LHTRYIN,0.439561
EUR ConsMod Core,LHYIELD,0.098901
EUR ConsMod Core,MSEXUKL,0.084396
EUR ConsMod Core,FRUS1GR,0.05978
EUR ConsMod Core,FRUS1VA,0.05978
EUR ConsMod Core,MSEMKF$,0.052747
EUR ConsMod Core,CSTLNSH,0.043956
EUR ConsMod Core,CSTEVDH,0.038462
EUR ConsMod Core,FRUSS2L,0.028132
EUR ConsMod Core,CSFBMTT,0.027473
EUR ConsMod Core,MSJPANL,0.024615
EUR ConsMod Core,MSPXJPL,0.024615
EUR ConsMod Core,MSUTDKL,0.017582
EUR ConsMod ex-Alts,LHTRYIN,0.493829
EUR ConsMod ex-Alts,LHYIELD,0.111111
EUR ConsMod ex-Alts,MSEXUKL,0.094815
EUR ConsMod ex-Alts,FRUS1GR,0.06716
EUR ConsMod ex-Alts,FRUS1VA,0.06716
EUR ConsMod ex-Alts,MSEMKF$,0.059259
EUR ConsMod ex-Alts,FRUSS2L,0.031605
EUR ConsMod ex-Alts,MSJPANL,0.027654
EUR ConsMod ex-Alts,MSPXJPL,0.027654
